time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.14113062770723311,0.12506086778289724,11.756020776427329,0.010796448171266348,0.033582455467615624,0.0,-0.30840849368339324,0.24824426099727442,3.1513471487947844,-0.07287798889984261,0.005417093368001046,0.0,525.7788130808391,526.8731209477542,526.0029590968528,527.3111607879214
1.2600000000000007,-0.16029976337439816,0.1401410560178975,11.946150663901495,0.006673812722275407,0.044072169447221476,0.0,-0.33149577670286723,0.2540408738293199,3.1861823553330706,-0.0684707251613883,0.03916275780070762,0.0,425.12967326179245,428.0114736562349,424.6221743010145,424.99592274674745
1.3200000000000007,-0.18119823598835408,0.15550457060018646,12.140446540596423,0.002610407922470692,0.06682478162716787,0.0,-0.3674866570285643,0.2576595501131202,3.2899179429540526,-0.07228297778217098,-0.01153259669981474,0.0,449.11037018517527,444.97967003887373,449.26442337911885,448.95156156166456
1.3800000000000008,-0.20483381660267483,0.17100948693341064,12.342948347566747,8.817945044192754e-05,0.08216731924541865,0.0,-0.4220039014340896,0.2588703727998741,3.45950886788859,-0.058677608930590014,0.031148849540148148,0.0,467.0530766618267,470.3702054993858,468.8816397961594,469.9342660045579
1.4400000000000008,-0.23131855160001674,0.18653138884058482,12.546931297380484,6.279827343875668,0.08402777615528123,0.0,-0.46098184704583867,0.25828828773938833,3.3402605772149827,-0.06310016363430215,0.030599450550240076,0.0,374.7785122819639,374.72562718127523,374.50817696800965,374.07442653835056
1.5000000000000009,-0.26054600097450686,0.20195127313801273,12.74810342990578,6.276076163985813,0.0890210295267444,0.0,-0.5136989835186961,0.2553695398598228,3.3653510867087446,-0.06667131310412633,0.04890092239936527,0.0,423.401198673569,424.9736097661572,424.71017872080773,424.40052101784096
1.560000000000001,-0.2932355773283838,0.2171147212542136,12.953049310397025,6.273613259994232,0.09382551598120692,0.0,-0.5764349645323635,0.24984505120877767,3.4658119501172973,-0.08150721671231281,0.03267097384629973,0.0,449.6170366774509,448.30121336940175,449.33966856957835,448.13138886432756
1.620000000000001,-0.33007074913276035,0.2318577557868414,13.167058738490384,6.269484106571376,0.09724402124833453,0.0,-0.6517331725210449,0.24112548469593797,3.6671473189351587,-0.0923407501819226,0.04475348854315439,0.0,480.0959964712556,481.01241447750454,479.9547057049334,479.1263679705239
1.680000000000001,-0.37128612375648873,0.24601435523287507,13.390632890112588,6.265357185238489,0.10759171827091851,0.0,-0.7231260505742435,0.23032402136705424,3.7847985659159598,-0.0804621562975388,0.0739001559492909,0.0,455.7970674618924,458.12258344672006,455.4411333879404,456.3839749981385
1.740000000000001,-0.4169458250875214,0.25944217639252765,13.620808779509202,6.260699021869122,0.11421438434276165,0.0,-0.7995236629478445,0.21679751496012592,3.8872690640339274,-0.07699476750656352,0.05644921549033011,0.0,453.4839155716628,452.0833074259115,452.75994156509654,453.03393150980065
